player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
pope,9,6,2,3,3,1,0,0,0.5,0.5,3,3,5,1,1,2,12.666666666666666
chris,22,12,13,11,0,0,0,0,0.4583333333333333,0.4583333333333333,4,8,3,2,0,2,10.76923076923077
evan,15,9,2,4,7,2,3,1,0.4666666666666667,0.45955882352941174,3,6,5,2,1,3,9.904761904761905
cody,4,3,0,2,2,0,0,0,0.5,0.5,1,2,2,1,0,0,20
dom,18,7,4,8,3,0,0,2,0.5333333333333333,0.6,5,2,2,2,1,1,13.333333333333334
dante,13,4,0,2,8,3,0,0,0.5,0.5,0,4,0,2,0,1,7.0588235294117645
