player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
1,3,3,0,0,3,1,0,0,0.375,0.375,1,2,0,0,0,0,6.4
10,3,0,0,0,0,1,0,0,1.5,1.5,0,0,0,0,0,0,16
12,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,-8
36,11,2,6,2,9,2,0,1,0.2631578947368421,0.2894736842105263,1,1,0,0,0,0,0.7272727272727273
00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-8
devante,15,5,6,1,2,4,2,1,0.5384615384615384,0.5403458213256483,0,5,0,0,1,0,8
---,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
