player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
ryan,14,5,0,2,4,3,1,1,0.7222222222222222,0.7415254237288136,1,4,1,0,0,2,10.133333333333333
evan,14,5,5,3,7,2,0,2,0.35294117647058826,0.4117647058823529,3,2,0,1,2,1,5.090909090909091
chris,10,9,9,4,0,0,2,2,0.3076923076923077,0.36023054755043227,2,7,0,0,0,0,7.466666666666667
pope,4,13,4,2,1,0,0,0,0.2857142857142857,0.2857142857142857,2,11,3,1,0,3,14.4
chosen,3,6,3,1,2,0,3,1,0.16666666666666666,0.20491803278688525,1,5,0,0,0,2,2.6666666666666665
tyriq,12,9,4,2,7,2,0,2,0.3333333333333333,0.4,2,7,2,0,0,3,4.7272727272727275
