player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
nick,13,3,3,5,8,1,0,0,0.38235294117647056,0.38235294117647056,0,3,4,0,1,4,4.363636363636363
pope,4,13,4,2,1,0,1,0,0.2857142857142857,0.26881720430107525,5,8,4,2,1,1,20
chosen,6,2,4,1,2,1,1,1,0.3125,0.35545023696682465,0,2,3,2,0,0,7.2
dom,20,8,2,6,3,2,2,2,0.6923076923076923,0.7204610951008645,3,5,0,2,0,1,14.222222222222221
eman,2,3,0,1,0,0,0,0,1,1,0,3,3,2,0,2,24
josh,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,-2.6666666666666665
jason,15,0,2,1,3,4,1,1,0.7,0.7183908045977012,0,0,0,3,1,0,10.133333333333333
