player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
cheihk,18,8,4,4,2,1,0,7,0.5,0.8181818181818182,3,5,2,2,0,3,9.454545454545455
ryan,14,4,5,2,1,3,1,1,0.5909090909090909,0.6118881118881119,0,4,0,0,0,1,8
dylan,8,7,3,1,2,1,1,3,0.35714285714285715,0.5376344086021505,1,6,1,1,0,1,8.666666666666666
kelo,10,0,6,2,7,2,0,0,0.29411764705882354,0.29411764705882354,0,0,1,1,0,1,0.8
pope,3,5,3,1,1,0,1,1,0.2,0.275735294117647,3,2,1,1,0,2,6
tariq,4,5,2,2,4,0,0,0,0.25,0.25,2,3,0,0,0,0,5
ev,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
