player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
0,2,0,0,1,1,0,0,0,0.5,0.5,0,0,0,0,0,0,8
7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9,18,1,1,0,1,5,1,3,1.0714285714285714,1.2096774193548387,0,1,0,0,0,0,11.733333333333333
13,3,7,3,1,3,0,1,1,0.14285714285714285,0.20161290322580644,0,7,2,1,0,2,4.8
33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8
mike,10,7,2,2,5,2,1,0,0.45454545454545453,0.4370629370629371,1,6,0,0,0,0,8.615384615384615
pete,13,4,8,3,8,1,1,4,0.225,0.3180039138943248,1,3,0,1,1,2,1.4814814814814814
carl,16,1,3,6,2,0,0,4,0.5454545454545454,0.7272727272727273,0,1,0,1,0,1,9
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
