player,points,rebounds,2pt_attempts,2pt_made,3pt_attempts,3pt_made,ft_attempts,ft_made,eFG,trueShooting,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,PER
1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2,14,2,2,0,5,4,1,2,0.5454545454545454,0.6118881118881119,0,2,0,0,0,0,6.117647058823529
5,2,1,3,1,2,0,0,0,0.16666666666666666,0.16666666666666666,0,1,0,0,0,2,-3
30,6,1,3,2,0,0,0,2,0.4,0.6,0,1,0,0,0,1,5
35,3,3,0,1,0,0,3,1,1,0.6465517241379309,0,3,0,0,0,0,28
40,6,3,5,3,1,0,0,0,0.3333333333333333,0.3333333333333333,2,1,0,0,0,0,5.333333333333333
nate,5,2,0,1,4,1,0,0,0.4166666666666667,0.4166666666666667,0,2,0,0,0,1,4
jacoby,6,3,7,3,2,0,0,0,0.25,0.25,3,0,0,0,0,0,2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
