Half,time,team,player,event,against,notes
2,11:24,1,36,2pt_attempt,,
2,11:25,0,chris,dreb,,
2,11:31,0,dylan,3pt_attempt,,
2,11:32,1,devante,dreb,,
2,11:41,0,tyriq,dreb,,
2,11:45,0,tyriq,assist,,
2,11:46,0,dom,2pt_made,,
2,12:00,0,dom,steal,,
2,12:01,0,dom,2pt_made,,
2,13:41,1,devante,3pt_attempt,,
2,13:42,0,chris,dreb,,
2,13:47,0,chris,2pt_attempt,,
2,13:55,1,36,3pt_attempt,,
2,13:57,0,evan,dreb,,
2,14:09,0,chris,2pt_attempt,,
2,14:10,0,kareem,oreb,,
2,14:16,0,kareem,3pt_attempt,,
2,14:17,1,1,dreb,,
2,14:20,0,chris,steal,,
2,14:24,0,tyriq,3pt_attempt,,
2,14:29,1,36,2pt_attempt,,
2,14:30,0,chris,dreb,,
2,14:40,0,tyriq,2pt_made,,
2,14:56,1,devante,2pt_attempt,,
2,15:08,0,tyriq,2pt_attempt,,
2,15:10,0,chris,oreb,,
2,15:15,0,evan,2pt_made,,
2,15:32,1,devante,2pt_attempt,,
2,15:33,0,dylan,dreb,,
2,16:00,0,kareem,ft_made,,
2,16:10,0,kareem,ft_made,,
2,16:45,1,devante,ft_attempt,,
2,16:55,1,devante,ft_made,,
2,17:27,0,chris,assist,,
2,17:28,0,evan,3pt_made,,
2,17:39,1,1,3pt_made,,
2,17:46,0,evan,turnover,,travel
2,18:08,1,36,2pt_made,,
2,18:30,1,36,ft_made,,
2,18:44,0,tyriq,2pt_attempt,,
2,18:59,0,chris,2pt_attempt,,
2,19:00,1,devante,dreb,,
2,19:06,1,36,3pt_made,,
2,19:21,0,kareem,2pt_attempt,,
2,19:40,1,36,2pt_attempt,,
2,19:41,1,36,oreb,,
2,19:42,1,36,2pt_made,,
2,19:54,0,ryan,2pt_attempt,,
2,19:55,1,devante,block,,
2,19:57,0,chris,steal,,
2,20:00,0,kareem,3pt_made,,
2,20:20,0,chris,charge,,
2,20:36,0,kareem,2pt_attempt,,
2,20:37,0,chris,oreb,,
2,20:38,0,chris,2pt_made,,
2,20:45,1,36,3pt_attempt,,
2,21:17,0,tyriq,3pt_attempt,,
2,21:34,1,36,3pt_attempt,,
2,21:35,0,dylan,dreb,,
2,21:42,0,kareem,3pt_attempt,,
2,22:02,1,devante,3pt_attempt,,
2,22:04,0,chris,dreb,,
1,22:20,0,chris,ft_attempt,,
1,22:30,0,chris,ft_made,,
1,23:35,1,devante,3pt_made,,
2,2:02,0,dylan,3pt_attempt,,
2,2:28,1,00,3pt_attempt,,
2,2:30,0,dom,dreb,,
2,2:49,0,dylan,2pt_made,,
2,3:00,0,dylan,ft_made,,
2,3:23,1,1,3pt_attempt,,
2,3:25,0,ryan,dreb,,
2,3:28,0,ryan,turnover,,
2,4:01,1,1,3pt_attempt,,
2,4:02,0,dom,dreb,,
2,4:10,0,dom,3pt_made,,
2,4:15,1,36,2pt_attempt,,
2,4:16,0,dylan,dreb,,
2,4:20,0,dylan,2pt_made,,
2,5:10,1,12,ft_attempt,,
2,5:20,0,12,ft_attempt,,
2,5:33,0,kareem,2pt_made,,
2,5:55,0,dom,assist,,
2,5:56,0,chris,2pt_made,,
2,6:05,1,12,2pt_attempt,,
2,6:06,0,ryan,dreb,,
2,6:18,0,kareem,3pt_attempt,,
2,6:47,0,dylan,steal,,
2,7:55,0,dom,turnover,,
2,8:17,1,12,3pt_attempt,,
2,8:18,0,chris,dreb,,
2,8:23,0,kareem,2pt_attempt,,
2,8:39,0,kareem,3pt_attempt,,
2,8:40,0,chris,oreb,,
2,8:41,0,chris,turnover,,
2,8:47,1,12,2pt_attempt,,
2,9:00,0,dylan,assist,,
2,9:05,0,dom,2pt_made,,
2,9:28,1,1,3pt_attempt,,
2,9:30,0,dylan,dreb,,
2,9:35,0,dylan,2pt_attempt,,
2,9:42,0,kareem,2pt_attempt,,
2,10:11,1,36,2pt_attempt,,
2,10:12,0,kareem,dreb,,
2,10:15,0,kareem,turnover,,
2,10:24,1,36,3pt_attempt,,
2,10:25,0,kareem,dreb,,
2,10:34,1,10,3pt_made,,
2,10:45,0,chris,2pt_attempt,,
2,10:47,0,dom,oreb,,
2,10:48,0,dom,2pt_attempt,,
2,11:01,1,36,3pt_attempt,,
2,11:02,0,kareem,dreb,,
2,11:30,0,kareem,ft_made,,
2,11:40,0,kareem,ft_attempt,,
2,11:58,0,dylan,block,,
2,11:59,0,kareem,dreb,,
2,12:00,0,kareem,2pt_made,,highlight 
2,13:19,0,tyriq,steal,,
2,13:22,0,tyriq,2pt_made,,
2,13:42,1,36,3pt_attempt,,
2,13:55,0,dom,turnover,,
2,14:17,0,dom,2pt_attempt,,
2,14:43,0,tyriq,3pt_attempt,,
2,14:45,1,36,3pt_attempt,,
2,14:49,0,dom,2pt_made,,
2,15:14,0,tyriq,2pt_attempt,,
2,16:55,0,dylan,2pt_attempt,,
2,16:56,1,36,dreb,,
2,17:25,0,dylan,3pt_attempt,,
2,17:26,0,dom,oreb,,
2,17:27,0,dom,2pt_made,,
2,17:46,0,dom,2pt_made,,
2,18:10,0,ryan,3pt_attempt,,
2,18:11,0,dom,oreb,,
2,18:13,0,dom,assist,,
2,18:14,0,chris,2pt_made,,
2,18:50,0,tyriq,3pt_attempt,,
2,19:14,0,ryan,2pt_made,,
2,19:46,0,chris,assist,,
2,19:47,0,tyriq,2pt_made,,
2,21:38,0,ryan,3pt_attempt,,
2,21:54,0,ryan,2pt_attempt,,
2,21:55,0,dylan,oreb,,
2,21:56,0,chris,2pt_made,,
2,22:22,0,dom,2pt_made,,
2,23:00,0,dylan,assist,,
2,23:01,0,chris,2pt_made,,
2,23:35,0,tyriq,3pt_attempt,,
2,24:15,0,ryan,2pt_attempt,,
2,24:54,0,chris,ft_attempt,,
2,25:00,0,chris,ft_made,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,0,---,---,,
2,,1,---,---,,
2,,1,---,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
,,,,---,,
